refseq_chromosomes	status	group	modify_date	refseq_plasmids	release_date	genes	proteins	gc_percent	center	taxon_id	insdc_chromosomes	wgs	bioproject_accession	bioproject_id	subgroup	organism	insdc_plasmids	scaffolds	size
[]	COMPLETE		2011-06-16 00:00:00	[]	2011-06-10 00:00:00					634956	[]		PRJNA48129	48129		Geobacillus thermoglucosidasius C56-YS93	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-06-25 00:00:00					552811	[]		PRJNA48131	48131		Dehalogenimonas lykanthroporepellens BL-DC-9	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-04-21 00:00:00					748671	[]		PRJNA48359	48359		Lactobacillus crispatus ST1	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-04-29 00:00:00					562970	[]		PRJNA48361	48361		Kyrpidia tusciae DSM 2912	[]		
[]	COMPLETE		2010-05-04 00:00:00	[]	2010-04-23 00:00:00					716541	[]		PRJNA48363	48363		Enterobacter cloacae subsp. cloacae ATCC 13047	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-04-16 00:00:00					592022	[]		PRJNA48371	48371		Bacillus megaterium DSM 319	[]		
[]	COMPLETE		2010-06-29 00:00:00	[]	2010-05-06 00:00:00					762051	[]		PRJNA48589	48589		Leuconostoc kimchii IMSNU 11154	[]		
[]	COMPLETE		2011-07-05 00:00:00	[]	2010-05-13 00:00:00					521674	[]		PRJNA48643	48643		Planctomyces limnophilus DSM 3776	[]		
[]	COMPLETE		2012-07-10 00:00:00	[]	2010-05-03 00:00:00					423212	[]		PRJNA48801	48801		Legionella pneumophila 2300/99 Alcoy	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-04-30 00:00:00					573063	[]		PRJNA48803	48803		Methanocaldococcus infernus ME	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-05-11 00:00:00					749219	[]		PRJNA48809	48809		Moraxella catarrhalis RH4	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-05-27 00:00:00					639283	[]		PRJNA48815	48815		Starkeya novella DSM 506	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-05-13 00:00:00					526224	[]		PRJNA48819	48819		Brachyspira murdochii DSM 12563	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2010-05-13 00:00:00					446466	[]		PRJNA48821	48821		Cellulomonas flavigena DSM 20109	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-05-13 00:00:00					635013	[]		PRJNA48823	48823		Thermincola potens JR	[]		
[]	COMPLETE		2011-04-26 00:00:00	[]	2010-05-05 00:00:00					75379	[]		PRJNA48825	48825		Thiomonas intermedia K12	[]		
[]	COMPLETE		2012-01-27 00:00:00	[]	2010-05-13 00:00:00					521096	[]		PRJNA48829	48829		Tsukamurella paurometabola DSM 20162	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-05-17 00:00:00					633148	[]		PRJNA48993	48993		Thermosphaera aggregans DSM 11486	[]		
[]	COMPLETE		2012-01-27 00:00:00	[]	2010-05-17 00:00:00					469371	[]		PRJNA48999	48999		Thermobispora bispora DSM 43833	[]		
[]	COMPLETE		2012-06-19 00:00:00	[]	2010-05-17 00:00:00					572480	[]		PRJNA49001	49001		Arcobacter nitrofigilis DSM 7299	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-05-18 00:00:00					640132	[]		PRJNA49049	49049		Segniliparus rotundus DSM 44985	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-03-22 00:00:00					642492	[]		PRJNA49117	49117		Clostridium lentocellum DSM 5427	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-05-18 00:00:00					759350	[]		PRJNA49131	49131		Bifidobacterium longum subsp. longum JDM301	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2010-02-19 00:00:00					406817	[]		PRJNA49133	49133		Xenorhabdus nematophila ATCC 19061	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	2010-05-20 00:00:00					714359	[]		PRJNA49135	49135		Bacillus thuringiensis BMB171	[]		
[]	COMPLETE		2011-11-21 00:00:00	[]	2011-06-10 00:00:00					760570	[]		PRJNA49313	49313		Streptococcus parasanguinis ATCC 15912	[]		
[]	COMPLETE		2011-05-12 00:00:00	[]	2010-11-03 00:00:00					762948	[]		PRJNA49331	49331		Rothia dentocariosa ATCC 17931	[]		
[]	COMPLETE		2011-11-10 00:00:00	[]	2011-10-06 00:00:00					768679	[]		PRJEA49419	49419		Thermoproteus tenax Kra 1	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-06-01 00:00:00					691437	[]		PRJNA49467	49467		Geobacillus sp. C56-T3	[]		
[]	COMPLETE		2011-08-15 00:00:00	[]	2010-06-01 00:00:00					666681	[]		PRJNA49469	49469		Methylotenera versatilis 301	[]		
[]	COMPLETE		2011-11-21 00:00:00	[]	2010-05-26 00:00:00					583358	[]		PRJNA49481	49481		Thermoanaerobacter mathranii subsp. mathranii str. A3	[]		
[]	COMPLETE		2012-02-29 00:00:00	[]	2010-05-26 00:00:00					446468	[]		PRJNA49483	49483		Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	[]		
[]	COMPLETE		2011-07-05 00:00:00	[]	2010-05-26 00:00:00					526227	[]		PRJNA49485	49485		Meiothermus silvanus DSM 9946	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-05-27 00:00:00					589865	[]		PRJNA49487	49487		Desulfurivibrio alkaliphilus AHT2	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2010-05-27 00:00:00					644284	[]		PRJNA49489	49489		Arcanobacterium haemolyticum DSM 20595	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2010-05-28 00:00:00					439292	[]		PRJNA49513	49513		Bacillus selenitireducens MLS10	[]		
[]	COMPLETE		2011-11-21 00:00:00	[]	2010-05-28 00:00:00					643648	[]		PRJNA49527	49527		Syntrophothermus lipocalidus DSM 12680	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-06-03 00:00:00					456320	[]		PRJNA49529	49529		Methanococcus voltae A3	[]		
[]	COMPLETE		2010-07-02 00:00:00	[]	2010-06-03 00:00:00					716544	[]		PRJNA49531	49531		Waddlia chondrophila WSU 86-1044	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-05-28 00:00:00					649638	[]		PRJNA49533	49533		Truepera radiovictrix DSM 17093	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2010-05-26 00:00:00					754252	[]		PRJNA49535	49535		Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	[]		
[]	COMPLETE		2012-02-13 00:00:00	[]	2010-06-09 00:00:00					216432	[]		PRJNA49661	49661		Croceibacter atlanticus HTCC2559	[]		
[]	COMPLETE		2010-09-13 00:00:00	[]	2010-06-14 00:00:00					548479	[]		PRJNA49695	49695		Mobiluncus curtisii ATCC 43063	[]		
[]	COMPLETE		2011-04-06 00:00:00	[]	2010-06-14 00:00:00					551115	[]		PRJNA49725	49725		'Nostoc azollae' 0708	[]		
[]	COMPLETE		2012-01-30 00:00:00	[]	2010-06-14 00:00:00					525381	[]		PRJNA49735	49735		Streptococcus pneumoniae TCH8431/19A	[]		
[]	COMPLETE		2010-06-18 00:00:00	[]	2010-06-15 00:00:00					644295	[]		PRJNA49857	49857		Methanohalobium evestigatum Z-7303	[]		
[]	COMPLETE		2010-12-02 00:00:00	[]	2010-06-16 00:00:00					712898	[]		PRJNA49871	49871		Pantoea vagans C9-1	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-06-15 00:00:00					693745	[]		PRJNA49873	49873		Helicobacter pylori B8	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-12-29 00:00:00					585535	[]		PRJNA49903	49903		Helicobacter pylori 35A	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2011-01-07 00:00:00					596153	[]		PRJNA49953	49953		Alicycliphilus denitrificans BC	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-12-01 00:00:00					682795	[]		PRJNA49957	49957		Granulicella mallensis MP5ACTX8	[]		
[]	COMPLETE		2012-03-29 00:00:00	[]	2010-06-21 00:00:00					436717	[]		PRJNA50119	50119		Acinetobacter oleivorans DR1	[]		
[]	COMPLETE		2010-08-23 00:00:00	[]	2010-06-23 00:00:00					795797	[]		PRJNA50305	50305		Halalkalicoccus jeotgali B3	[]		
[]	COMPLETE		2011-08-29 00:00:00	[]	2010-06-25 00:00:00					582899	[]		PRJNA50325	50325		Hyphomicrobium denitrificans ATCC 51888	[]		
[]	COMPLETE		2010-07-01 00:00:00	[]	2010-06-25 00:00:00					105559	[]		PRJNA50331	50331		Nitrosococcus watsonii C-113	[]		
[]	COMPLETE		2012-03-16 00:00:00	[]	2010-06-30 00:00:00					762550	[]		PRJNA50385	50385		Leuconostoc gasicomitatum LMG 18811	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-07-02 00:00:00					757424	[]		PRJNA50427	50427		Herbaspirillum seropedicae SmR1	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2010-06-22 00:00:00					859657	[]		PRJNA50539	50539		Ralstonia solanacearum PSI07	[]		
[]	COMPLETE		2012-02-07 00:00:00	[]	2010-06-22 00:00:00					859656	[]		PRJNA50545	50545		Ralstonia solanacearum CFBP2957	[]		
[]	COMPLETE		2010-11-26 00:00:00	[]	2010-06-22 00:00:00					634500	[]		PRJNA50547	50547		Erwinia billingiae Eb661	[]		
[]	COMPLETE		2012-06-12 00:00:00	[]	2011-02-02 00:00:00					940615	[]		PRJNA50551	50551		Granulicella tundricola	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-12-21 00:00:00					693973	[]		PRJNA50553	50553		Shewanella baltica OS678	[]		
[]	COMPLETE		2012-06-07 00:00:00	[]	2011-06-15 00:00:00					662755	[]		PRJNA50555	50555		Corynebacterium resistens DSM 45100	[]		
[]	COMPLETE		2011-02-22 00:00:00	[]	2010-06-29 00:00:00					749927	[]		PRJNA50565	50565		Amycolatopsis mediterranei U32	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-07-12 00:00:00					748727	[]		PRJNA50583	50583		Clostridium ljungdahlii DSM 13528	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-07-16 00:00:00					765874	[]		PRJNA50585	50585		Corynebacterium pseudotuberculosis FRC41	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-07-16 00:00:00					759914	[]		PRJNA50609	50609		Brachyspira pilosicoli 95/1000	[]		
[]	COMPLETE		2011-08-29 00:00:00	[]	2010-07-09 00:00:00					637380	[]		PRJNA50615	50615		Bacillus cereus biovar anthracis str. CI	[]		
[]	COMPLETE		2010-10-21 00:00:00	[]	2008-10-08 00:00:00					498216	[]		PRJNA50673	50673		Lactobacillus casei str. Zhang	[]		
[]	COMPLETE		2010-08-04 00:00:00	[]	2010-04-07 00:00:00					426114	[]		PRJEA50687	50687		Thiomonas sp. 3As	[]		
[]	COMPLETE		2010-07-29 00:00:00	[]	2010-07-29 00:00:00					869303	[]		PRJNA50793	50793		Streptococcus pneumoniae SPN034156	[]		
[]	COMPLETE		2010-07-29 00:00:00	[]	2010-07-29 00:00:00					869304	[]		PRJNA50795	50795		Streptococcus pneumoniae SPN034183	[]		
[]	COMPLETE		2010-07-29 00:00:00	[]	2010-07-29 00:00:00					869306	[]		PRJNA50799	50799		Streptococcus pneumoniae SPN994038	[]		
[]	COMPLETE		2010-07-29 00:00:00	[]	2010-07-29 00:00:00					869307	[]		PRJNA50801	50801		Streptococcus pneumoniae SPN994039	[]		
[]	COMPLETE		2010-07-29 00:00:00	[]	2010-07-29 00:00:00					869311	[]		PRJNA50809	50809		Streptococcus pneumoniae SPN032672	[]		
[]	COMPLETE		2010-07-29 00:00:00	[]	2010-07-29 00:00:00					869312	[]		PRJNA50811	50811		Streptococcus pneumoniae SPN033038	[]		
[]	COMPLETE		2011-10-20 00:00:00	[]	2010-07-13 00:00:00					330214	[]		PRJNA51175	51175		Candidatus Nitrospira defluvii	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-07-26 00:00:00					633147	[]		PRJNA51367	51367		Olsenella uli DSM 7084	[]		
[]	COMPLETE		2011-10-07 00:00:00	[]	2010-07-29 00:00:00					573413	[]		PRJNA51369	51369		Spirochaeta smaragdinae DSM 11293	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2010-07-29 00:00:00					644282	[]		PRJNA51371	51371		Desulfarculus baarsii DSM 2075	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2010-08-04 00:00:00					553174	[]		PRJNA51377	51377		Prevotella melaninogenica ATCC 25845	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2010-08-06 00:00:00					666510	[]		PRJNA51395	51395		Acidilobus saccharovorans 345-15	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-08-05 00:00:00					610130	[]		PRJNA51419	51419		Clostridium saccharolyticum WM1	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-08-05 00:00:00					555079	[]		PRJNA51421	51421		Thermosediminibacter oceani DSM 16646	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-08-05 00:00:00					574087	[]		PRJNA51423	51423		Acetohalobium arabaticum DSM 5501	[]		
[]	COMPLETE		2010-08-12 00:00:00	[]	2010-08-10 00:00:00					515622	[]		PRJNA51489	51489		Butyrivibrio proteoclasticus B316	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-08-11 00:00:00					608506	[]		PRJNA51501	51501		Caldicellulosiruptor obsidiansis OB47	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-08-11 00:00:00					573061	[]		PRJNA51503	51503		Clostridium cellulovorans 743B	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-08-11 00:00:00					395494	[]		PRJNA51505	51505		Gallionella capsiferriformans ES-2	[]		
[]	COMPLETE		2011-10-07 00:00:00	[]	2011-06-06 00:00:00					647113	[]		PRJNA51535	51535		Methanothermococcus okinawensis IH1	[]		
[]	COMPLETE		2010-10-31 00:00:00	[]	2010-09-17 00:00:00					866628	[]		PRJEA51615	51615		Legionella pneumophila 130b	[]		
[]	COMPLETE		2012-06-12 00:00:00	[]	2010-07-29 00:00:00					83406	[]		PRJNA51635	51635		gamma proteobacterium HdN1	[]		
[]	COMPLETE		2010-10-20 00:00:00	[]	2010-08-11 00:00:00					79929	[]		PRJNA51637	51637		Methanothermobacter marburgensis str. Marburg	[]		
[]	COMPLETE		2011-11-21 00:00:00	[]	2010-08-13 00:00:00					580327	[]		PRJNA51639	51639		Thermoanaerobacterium thermosaccharolyticum DSM 571	[]		
[]	COMPLETE		2012-02-13 00:00:00	[]	2010-08-16 00:00:00					314260	[]		PRJNA51641	51641		Parvularcula bermudensis HTCC2503	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-08-20 00:00:00					872331	[]		PRJNA51695	51695		Mycoplasma hyorhinis HUB-1	[]		
[]	COMPLETE		2011-10-07 00:00:00	[]	2010-12-23 00:00:00					697329	[]		PRJNA51721	51721		Ruminococcus albus 7	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-08-24 00:00:00					583356	[]		PRJNA51875	51875		Ignisphaera aggregans DSM 17230	[]		
[]	COMPLETE		2011-01-03 00:00:00	[]	2010-08-24 00:00:00					313603	[]		PRJNA51877	51877		Maribacter sp. HTCC2170	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-08-31 00:00:00					655816	[]		PRJNA51879	51879		Bacillus subtilis subsp. spizizenii str. W23	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-09-07 00:00:00					574093	[]		PRJNA52453	52453		Streptococcus pneumoniae AP200	[]		
[]	COMPLETE		2010-12-20 00:00:00	[]	2010-09-08 00:00:00					863769	[]		PRJNA52455	52455		Listeria monocytogenes serotype 1/2b str. SLCC2755	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-09-09 00:00:00					871271	[]		PRJNA52459	52459		Candidatus Zinderia insecticola CARI	[]		
[]	COMPLETE		2011-11-21 00:00:00	[]	2010-09-09 00:00:00					189423	[]		PRJNA52533	52533		Streptococcus pneumoniae 670-6B	[]		
[]	COMPLETE		2011-01-19 00:00:00	[]	2010-09-09 00:00:00					706194	[]		PRJNA52535	52535		Candidatus Sulcia muelleri CARI	[]		
[]	COMPLETE		2012-06-12 00:00:00	[]	2010-09-10 00:00:00					198628	[]		PRJNA52537	52537		Dickeya dadantii 3937	[]		
[]	COMPLETE		2011-10-06 00:00:00	[]	2010-09-15 00:00:00					497965	[]		PRJNA52547	52547		Cyanothece sp. PCC 7822	[]		
[]	COMPLETE		2011-11-29 00:00:00	[]	2011-08-23 00:00:00					697303	[]		PRJNA52581	52581		Thermoanaerobacter wiegelii Rt8.B1	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-02-14 00:00:00					595495	[]		PRJNA52593	52593		Escherichia coli KO11FL	[]		
[]	COMPLETE		2011-10-07 00:00:00	[]	2011-05-26 00:00:00					690566	[]		PRJNA52597	52597		Sphingobium chlorophenolicum L-1	[]		
[]	COMPLETE		2012-09-10 00:00:00	[]	2012-05-17 00:00:00					660470	[]		PRJNA52599	52599		Mesotoga prima MesG1.Ag.4.2	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-05-24 00:00:00					693974	[]		PRJNA52601	52601		Shewanella baltica BA175	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-05-24 00:00:00					698936	[]		PRJNA52605	52605		Sinorhizobium meliloti BL225C	[]		
[]	COMPLETE		2011-10-07 00:00:00	[]	2011-05-26 00:00:00					693982	[]		PRJNA52607	52607		Sinorhizobium meliloti AK83	[]		
[]	COMPLETE		2011-10-07 00:00:00	[]	2011-08-23 00:00:00					653045	[]		PRJNA52609	52609		Streptomyces violaceusniger Tu 4113	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-09-17 00:00:00					679926	[]		PRJNA52695	52695		Methanoplanus petrolearius DSM 11571	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-09-17 00:00:00					768066	[]		PRJNA52781	52781		Halomonas elongata DSM 2581	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-09-22 00:00:00					572478	[]		PRJNA52827	52827		Vulcanisaeta distributa DSM 14429	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2010-09-10 00:00:00					665571	[]		PRJNA53037	53037		Spirochaeta thermophila DSM 6192	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-09-15 00:00:00					563040	[]		PRJNA53043	53043		Sulfurimonas autotrophica DSM 16294	[]		
[]	COMPLETE		2011-11-21 00:00:00	[]	2010-09-23 00:00:00					573062	[]		PRJNA53065	53065		Thermoanaerobacter sp. X513	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-01-24 00:00:00					401053	[]		PRJNA53251	53251		Terriglobus saanensis SP1PR4	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2010-09-24 00:00:00					550540	[]		PRJNA53371	53371		Ferrimonas balearica DSM 9799	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2010-09-03 00:00:00					349520	[]		PRJNA53477	53477		Paenibacillus polymyxa E681	[]		
[]	COMPLETE		2011-01-25 00:00:00	[]	2010-09-27 00:00:00					861360	[]		PRJNA53509	53509		Arthrobacter arilaitensis Re117	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2010-09-23 00:00:00					692420	[]		PRJNA53535	53535		Bacillus amyloliquefaciens DSM 7	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-10-01 00:00:00					889932	[]		PRJNA53537	53537		Lactobacillus plantarum subsp. plantarum ST-III	[]		
[]	COMPLETE		2010-10-05 00:00:00	[]	2010-10-01 00:00:00					765963	[]		PRJNA53539	53539		Helicobacter pylori PeCan4	[]		
[]	COMPLETE		2010-10-05 00:00:00	[]	2010-10-01 00:00:00					765962	[]		PRJNA53541	53541		Helicobacter pylori SJM180	[]		
[]	COMPLETE		2011-03-03 00:00:00	[]	2010-09-24 00:00:00					637387	[]		PRJNA53543	53543		Mycoplasma fermentans JER	[]		
[]	COMPLETE		2011-11-10 00:00:00	[]	2011-09-23 00:00:00					345219	[]		PRJNA54335	54335		Bacillus coagulans 36D1	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-10-20 00:00:00					383407	[]		PRJNA54411	54411		Xanthomonas oryzae pv. oryzicola BLS256	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-09-13 00:00:00					393126	[]		PRJNA54441	54441		Listeria monocytogenes FSL R2-561	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-09-14 00:00:00					393127	[]		PRJNA54443	54443		Listeria monocytogenes Finland 1998	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-09-07 00:00:00					393130	[]		PRJNA54459	54459		Listeria monocytogenes J0161	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-09-07 00:00:00					393133	[]		PRJNA54461	54461		Listeria monocytogenes 10403S	[]		
[]	COMPLETE		2012-08-14 00:00:00	[]	2012-07-31 00:00:00					383629	[]		PRJNA54715	54715		Phaeobacter gallaeciensis 2.10	[]		
[]	COMPLETE		2012-08-09 00:00:00	[]	2012-07-31 00:00:00					391619	[]		PRJNA54717	54717		Phaeobacter gallaeciensis DSM 17395	[]		
[]	COMPLETE		2011-07-06 00:00:00	[]	2011-06-28 00:00:00					391595	[]		PRJNA54719	54719		Roseobacter litoralis Och 149	[]		
[]	COMPLETE		2011-05-02 00:00:00	[]	2010-12-17 00:00:00					391623	[]		PRJNA54733	54733		Thermococcus barophilus MP	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-09-08 00:00:00					246969	[]		PRJNA54735	54735		Thermococcus sp. AM4	[]		
[]	COMPLETE		2010-12-01 00:00:00	[]	2010-11-22 00:00:00					469382	[]		PRJNA54919	54919		Halogeometricum borinquense DSM 11551	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2011-04-06 00:00:00					474186	[]		PRJNA54927	54927		Enterococcus faecalis OG1RF	[]		
[]	COMPLETE		2012-06-20 00:00:00	[]	2012-06-19 00:00:00					478435	[]		PRJNA54947	54947		Mycobacterium tuberculosis KZN 605	[]		
[]	COMPLETE		2012-01-03 00:00:00	[]	2009-04-24 00:00:00					546271	[]		PRJNA55329	55329		Selenomonas sputigena ATCC 35185	[]		
[]	COMPLETE		2012-06-04 00:00:00	[]	2012-05-25 00:00:00					333849	[]		PRJNA55353	55353		Enterococcus faecium DO	[]		
[]	COMPLETE		2011-06-24 00:00:00	[]	2011-06-20 00:00:00					491077	[]		PRJNA55357	55357		Lactobacillus reuteri SD2112	[]		
[]	COMPLETE		2011-10-11 00:00:00	[]	2011-01-07 00:00:00					550542	[]		PRJNA55381	55381		Geobacillus sp. Y412MC52	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-06-13 00:00:00					555217	[]		PRJNA55403	55403		Zymomonas mobilis subsp. mobilis ATCC 10988	[]		
[]	COMPLETE		2012-01-30 00:00:00	[]	2010-11-03 00:00:00					525284	[]		PRJNA55487	55487		Gardnerella vaginalis ATCC 14019	[]		
[]	COMPLETE		2011-11-21 00:00:00	[]	2011-01-24 00:00:00					509193	[]		PRJNA55639	55639		Thermoanaerobacter brockii subsp. finnii Ako-1	[]		
[]	COMPLETE		2011-11-22 00:00:00	[]	2010-12-22 00:00:00					573065	[]		PRJNA55641	55641		Asticcacaulis excentricus CB 48	[]		
[]	COMPLETE		2011-10-06 00:00:00	[]	2011-03-09 00:00:00					153948	[]		PRJNA55727	55727		Nitrosomonas sp. AL212	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-01-27 00:00:00					443143	[]		PRJNA55771	55771		Geobacter sp. M18	[]		
[]	COMPLETE		2011-10-06 00:00:00	[]	2010-11-05 00:00:00					581103	[]		PRJNA55779	55779		Geobacillus sp. Y4.1MC1	[]		
[]	COMPLETE		2011-10-07 00:00:00	[]	2011-01-04 00:00:00					592316	[]		PRJNA55845	55845		Pantoea sp. At-9b	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	1997-12-17 00:00:00					224326	[]		PRJNA57581	57581		Borrelia burgdorferi B31	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2002-02-14 00:00:00					243275	[]		PRJNA57583	57583		Treponema denticola ATCC 35405	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	1998-03-06 00:00:00					243276	[]		PRJNA57585	57585		Treponema pallidum subsp. pallidum str. Nichols	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2001-09-27 00:00:00					192222	[]		PRJNA57587	57587		Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2004-12-14 00:00:00					177416	[]		PRJNA57589	57589		Francisella tularensis subsp. tularensis SCHU S4	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2005-10-07 00:00:00					205922	[]		PRJNA57591	57591		Pseudomonas fluorescens Pf0-1	[]		
[]	COMPLETE		2012-01-21 00:00:00	[]	2001-12-07 00:00:00					267608	[]		PRJNA57593	57593		Ralstonia solanacearum GMI1000	[]		
[]	COMPLETE		2012-01-23 00:00:00	[]	2005-05-25 00:00:00					314565	[]		PRJNA57595	57595		Xanthomonas campestris pv. campestris str. 8004	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2009-04-14 00:00:00					322710	[]		PRJNA57597	57597		Azotobacter vinelandii DJ	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2002-12-27 00:00:00					224911	[]		PRJNA57599	57599		Bradyrhizobium japonicum USDA 110	[]		
[]	COMPLETE		2009-04-25 00:00:00	[]	2000-12-26 00:00:00					266835	[]		PRJNA57601	57601		Mesorhizobium loti MAFF303099	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	2001-03-29 00:00:00					266834	[]		PRJNA57603	57603		Sinorhizobium meliloti 1021	[]		
[]	COMPLETE		2009-06-17 00:00:00	[]	2009-06-17 00:00:00					272630	[]		PRJNA57605	57605		Methylobacterium extorquens AM1	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2001-06-25 00:00:00					243233	[]		PRJNA57607	57607		Methylococcus capsulatus str. Bath	[]		
[]	COMPLETE		2012-07-10 00:00:00	[]	2001-10-15 00:00:00					272624	[]		PRJNA57609	57609		Legionella pneumophila subsp. pneumophila str. Philadelphia 1	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2000-09-28 00:00:00					242231	[]		PRJNA57611	57611		Neisseria gonorrhoeae FA 1090	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2001-11-06 00:00:00					257310	[]		PRJNA57613	57613		Bordetella bronchiseptica RB50	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2001-11-06 00:00:00					257311	[]		PRJNA57615	57615		Bordetella parapertussis 12822	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2001-11-06 00:00:00					257313	[]		PRJNA57617	57617		Bordetella pertussis Tohama I	[]		
